race_id,race_date,stadium_code,stadium_name,race_no,distance_m,grade,meeting_day_no,meeting_day_label,is_final_day,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,exacta_combo,exacta_payout,trifecta_combo,trifecta_payout,winning_technique,a1_count,a2_count,b1_count,b2_count,avg_national_win_rate,max_national_win_rate,lane1_national_win_rate,lane1_local_win_rate,lane1_motor_place_rate,best_exhibition_time,best_exhibition_lane,lane1_vs_best_exhibition_diff,is_rough_race
202404141701,2024-04-14,17,宮島,1,1800,一般,5,第5日,False,晴,,1,,,1,1,5,2,1-5,240,1-5-2,750,逃げ,2,0,4,0,4.988,6.78,6.41,6.43,39.86,6.68,6,0.05,0
202404142003,2024-04-14,20,若松,3,1800,一般,6,第6日,False,晴,,3,,,3,1,2,5,1-2,610,1-2-5,2090,逃げ,0,1,4,1,4.673,5.6,4.84,0.0,32.05,6.98,5,0.01,0
202404142203,2024-04-14,22,福岡,3,1800,一般,2,第2日,False,晴,,2,,,2,2,1,3,2-1,650,2-1-3,1460,まくり,0,1,3,2,4.588,5.98,3.97,5.44,27.91,6.89,2,0.01,0
202404150101,2024-04-15,01,桐生,1,1800,一般,2,第2日,False,晴,,4,,,3,1,3,5,1-3,940,1-3-5,2270,逃げ,1,2,3,0,5.052,6.29,4.02,4.72,36.36,6.76,6,0.07,0
202404150104,2024-04-15,01,桐生,4,1800,一般,2,第2日,False,晴,,4,,,3,1,6,2,1-6,730,1-6-2,1440,逃げ,2,2,2,0,5.892,7.1,7.1,8.33,18.0,6.71,4,0.07,0
202404150110,2024-04-15,01,桐生,10,1800,一般,2,第2日,False,晴,,3,,,2,6,2,4,6-2,490,6-2-4,1170,抜き,2,2,2,0,5.567,7.1,4.91,5.33,25.0,6.69,3,0.04,0
202404151009,2024-04-15,10,三国,9,1800,一般,3,第3日,False,晴,,3,,,3,1,5,3,1-5,990,1-5-3,5510,逃げ,0,2,4,0,5.327,6.25,5.62,4.57,41.67,6.67,1,0.0,0
202404151605,2024-04-15,16,児島,5,1800,一般,3,第3日,False,晴,,3,,,3,1,2,3,1-2,380,1-2-3,660,逃げ,1,2,2,1,4.962,6.92,5.84,6.03,36.36,6.66,1,0.0,0
202404152103,2024-04-15,21,芦屋,3,1800,一般,5,第5日,False,雨,,0,,,1,1,3,5,1-3,210,1-3-5,610,逃げ,1,2,3,0,5.14,6.42,5.0,5.16,0.0,6.74,1,0.0,0
202404152201,2024-04-15,22,福岡,1,1800,一般,3,第3日,False,雨,,3,,,3,1,2,5,1-2,150,1-2-5,300,逃げ,1,0,2,3,3.412,6.33,6.33,6.44,16.0,6.92,1,0.0,0
202404160702,2024-04-16,07,蒲郡,2,1800,一般,4,第4日,False,雨,,3,,,1,2,1,4,2-1,860,2-1-4,2410,恵まれ,1,1,3,1,4.947,6.91,3.29,3.75,35.58,6.6,1,0.0,0
202404160706,2024-04-16,07,蒲郡,6,1800,一般,4,第4日,False,曇り,,2,,,1,1,2,4,1-2,280,1-2-4,590,逃げ,2,1,3,0,5.758,6.81,6.81,6.98,27.51,6.67,6,0.03,0
202404161212,2024-04-16,12,住之江,12,1800,一般,6,第6日,False,曇り,,2,,,1,1,3,2,1-3,340,1-3-2,840,逃げ,3,3,0,0,5.822,6.91,6.54,7.03,45.45,6.92,1,0.0,0
202404161410,2024-04-16,14,鳴門,10,1800,一般,1,第1日,False,曇り,,4,,,4,1,5,4,1-5,770,1-5-4,2360,逃げ,5,1,0,0,6.843,7.65,7.29,7.63,15.38,6.79,5,0.12,0
202404162112,2024-04-16,21,芦屋,12,1800,一般,6,第6日,False,曇り,,5,,,5,2,1,4,2-1,1760,2-1-4,4470,差し,5,1,0,0,6.62,7.26,6.42,5.92,0.0,6.9,5,0.03,0
202404170106,2024-04-17,01,桐生,6,1800,一般,4,第4日,False,曇り,,2,,,1,6,5,3,6-5,5500,6-5-3,37540,まくり,0,1,5,0,4.548,5.71,5.71,5.59,32.73,6.81,6,0.01,1
202404170407,2024-04-17,04,平和島,7,1800,一般,5,第5日,False,晴,,1,,,3,1,4,2,1-4,220,1-4-2,880,逃げ,1,1,4,0,5.065,7.19,6.94,6.9,43.02,6.74,1,0.0,0
202404170610,2024-04-17,06,浜名湖,10,1800,G1,2,第2日,False,晴,,2,,,1,3,4,2,3-4,4300,3-4-2,16450,まくり差し,2,1,3,0,5.673,6.85,6.75,6.46,0.0,6.77,1,0.0,1
202404170709,2024-04-17,07,蒲郡,9,1800,一般,5,第5日,False,曇り,,2,,,1,1,2,3,1-2,170,1-2-3,470,逃げ,2,2,2,0,6.047,7.09,7.09,5.94,29.41,6.72,5,0.04,0
202404171410,2024-04-17,14,鳴門,10,1800,一般,2,第2日,False,晴,,1,,,1,2,1,3,2-1,1590,2-1-3,8060,差し,6,0,0,0,6.412,6.93,6.49,6.67,37.5,6.9,2,0.13,0
202404171606,2024-04-17,16,児島,6,1800,一般,5,第5日,False,晴,,3,,,3,6,3,1,6-3,52570,6-3-1,126910,抜き,2,1,3,0,5.317,6.29,5.08,0.0,41.05,6.62,1,0.0,1
202404171612,2024-04-17,16,児島,12,1800,一般,5,第5日,False,曇り,,1,,,1,1,2,4,1-2,340,1-2-4,1960,逃げ,4,2,0,0,6.285,6.92,6.03,5.75,47.13,6.67,1,0.0,0
202404180106,2024-04-18,01,桐生,6,1800,一般,5,第5日,False,曇り,,3,,,2,1,3,4,1-3,250,1-3-4,570,逃げ,1,0,5,0,4.822,5.91,5.91,6.21,27.27,6.79,6,0.01,0
202404180403,2024-04-18,04,平和島,3,1800,一般,6,第6日,False,曇り,,1,,,3,5,1,2,5-1,2210,5-1-2,7360,まくり差し,2,2,2,0,5.707,6.56,6.08,6.95,33.71,6.63,6,0.04,0
202404181003,2024-04-18,10,三国,3,1800,一般,6,第6日,False,晴,,2,,,2,1,2,6,1-2,240,1-2-6,710,逃げ,0,1,5,0,4.495,6.22,6.22,3.33,17.14,6.81,1,0.0,0
202404182011,2024-04-18,20,若松,11,1800,一般,3,第3日,False,晴,,3,,,3,1,2,5,1-2,540,1-2-5,1960,逃げ,3,1,2,0,6.022,7.11,7.11,7.44,34.57,6.87,5,0.04,0
202404182207,2024-04-18,22,福岡,7,1800,一般,6,第6日,False,晴,,4,,,4,3,1,2,3-1,370,3-1-2,940,まくり,0,2,2,2,4.518,5.98,5.98,5.48,47.22,6.91,3,0.01,0
202404190202,2024-04-19,02,戸田,2,1200,一般,1,第1日,False,晴,,10,,,8,5,6,3,5-6,2810,5-6-3,20430,まくり,2,0,4,0,5.71,6.93,4.71,4.9,29.71,7.18,1,0.0,1
202404190806,2024-04-19,08,常滑,6,1800,一般,1,第1日,False,晴,,5,,,4,6,1,2,6-1,3290,6-1-2,11680,まくり,2,1,2,1,4.917,6.9,6.75,0.0,48.81,6.65,1,0.0,1
202404191410,2024-04-19,14,鳴門,10,1800,一般,4,第4日,False,晴,,2,,,2,5,4,6,5-4,2280,5-4-6,10260,差し,6,0,0,0,6.668,7.38,5.99,0.0,25.0,6.88,4,0.16,1
202404191703,2024-04-19,17,宮島,3,1800,一般,2,第2日,False,晴,,4,,,4,2,3,5,2-3,530,2-3-5,1360,まくり,1,2,3,0,5.893,7.39,5.34,3.43,33.04,6.7,5,0.16,0
202404192005,2024-04-19,20,若松,5,1800,一般,4,第4日,False,晴,,3,,,3,1,3,4,1-3,250,1-3-4,330,逃げ,3,1,2,0,5.615,7.18,6.8,7.52,18.99,6.78,1,0.0,0
202404192008,2024-04-19,20,若松,8,1800,一般,4,第4日,False,晴,,2,,,2,1,3,4,1-3,240,1-3-4,1270,逃げ,0,2,4,0,5.083,6.01,6.01,6.2,32.14,6.8,3,0.05,0
202404192010,2024-04-19,20,若松,10,1800,一般,4,第4日,False,晴,,1,,,1,1,6,3,1-6,1220,1-6-3,9820,抜き,1,0,4,1,5.115,6.42,5.03,6.06,23.86,6.88,4,0.04,0
202404192112,2024-04-19,21,芦屋,12,1800,一般,1,第1日,False,晴,,4,,,4,2,1,6,2-1,2230,2-1-6,17290,差し,6,0,0,0,6.57,7.57,7.57,7.53,0.0,6.81,3,0.08,1
202404200206,2024-04-20,02,戸田,6,1800,一般,2,第2日,False,曇り,,0,,,0,1,5,3,1-5,1940,1-5-3,6070,逃げ,1,1,4,0,5.475,6.53,4.39,4.8,35.54,6.76,4,0.1,0
202404200212,2024-04-20,02,戸田,12,1800,一般,2,第2日,False,曇り,,1,,,1,1,3,5,1-3,230,1-3-5,810,逃げ,2,2,2,0,5.753,6.81,6.81,6.64,51.53,6.64,1,0.0,0
202404200306,2024-04-20,03,江戸川,6,1800,一般,1,第1日,False,曇り,,4,,,5,2,5,3,2-5,500,2-5-3,860,まくり,2,0,2,2,4.357,6.75,2.19,2.4,33.85,6.84,2,0.13,0
202404200308,2024-04-20,03,江戸川,8,1800,一般,1,第1日,False,晴,,5,,,5,1,2,3,1-2,580,1-2-3,3460,逃げ,1,2,3,0,4.55,6.6,5.56,6.48,41.85,6.74,2,0.19,0
202404200605,2024-04-20,06,浜名湖,5,1800,G1,5,第5日,False,晴,,3,,,1,1,3,6,1-3,300,1-3-6,740,逃げ,2,1,3,0,5.68,6.52,6.52,6.97,0.0,6.72,3,0.06,0
202404201906,2024-04-20,19,下関,6,1800,一般,4,第4日,False,雨,,3,,,3,1,5,2,1-5,1140,1-5-2,2680,逃げ,1,3,2,0,5.53,7.14,3.81,4.86,44.44,6.84,2,0.06,0
202404202003,2024-04-20,20,若松,3,1800,一般,5,第5日,False,雨,,2,,,2,1,3,5,1-3,240,1-3-5,1810,逃げ,2,2,2,0,5.63,7.11,6.38,5.67,31.25,6.9,6,0.11,0
202404202102,2024-04-20,21,芦屋,2,1800,一般,2,第2日,False,曇り,,3,,,3,1,4,5,1-4,320,1-4-5,1590,逃げ,1,1,3,1,4.33,6.54,5.39,6.88,22.22,6.76,6,0.07,0
202404202301,2024-04-20,23,唐津,1,1800,一般,4,第4日,False,曇り,,3,,,3,5,4,2,5-4,3990,5-4-2,23730,まくり差し,0,1,4,1,4.633,5.82,5.46,5.13,35.34,6.67,1,0.0,1
202404202405,2024-04-20,24,大村,5,1800,一般,1,第1日,False,雨,,3,,,2,3,5,1,3-5,940,3-5-1,2040,まくり差し,1,2,3,0,5.312,6.51,4.87,3.74,33.17,6.86,5,0.03,0
202404202408,2024-04-20,24,大村,8,1800,一般,1,第1日,False,雨,,3,,,2,4,5,2,4-5,5040,4-5-2,13120,まくり,1,2,3,0,5.265,6.93,4.46,4.67,31.69,6.87,6,0.04,1
202404210204,2024-04-21,02,戸田,4,1800,一般,3,第3日,False,曇り,,2,,,2,1,6,5,1-6,790,1-6-5,1990,逃げ,1,1,4,0,4.96,6.69,5.23,5.24,33.12,6.67,2,0.01,0
202404210803,2024-04-21,08,常滑,3,1800,一般,3,第3日,False,雨,,1,,,0,2,4,6,2-4,370,2-4-6,1120,まくり,2,0,3,1,4.57,7.54,3.33,2.75,22.08,6.79,6,0.05,0
202404210811,2024-04-21,08,常滑,11,1800,一般,3,第3日,False,雨,,2,,,1,1,2,6,1-2,350,1-2-6,2190,逃げ,3,3,0,0,6.203,6.9,6.55,6.72,27.06,6.78,1,0.0,0
202404210908,2024-04-21,09,津,8,1800,一般,1,第1日,False,雨,,1,,,1,4,1,3,4-1,510,4-1-3,3050,まくり,1,2,2,1,4.975,6.96,6.58,7.91,34.96,6.71,4,0.0,0
202404211205,2024-04-21,12,住之江,5,1800,一般,3,第3日,False,雨,,3,,,1,4,1,6,4-1,2450,4-1-6,5780,まくり差し,0,2,3,1,5.218,6.41,6.22,5.12,28.57,6.92,4,0.06,0
202404211704,2024-04-21,17,宮島,4,1800,一般,4,第4日,False,曇り,,0,,,1,3,1,5,3-1,900,3-1-5,4560,まくり差し,2,1,3,0,5.437,7.39,5.31,5.42,30.23,6.72,1,0.0,0
202404212003,2024-04-21,20,若松,3,1800,一般,6,第6日,False,雨,,2,,,2,2,3,4,2-3,31620,2-3-4,104660,まくり,2,1,3,0,5.693,7.11,7.11,7.44,34.57,6.88,1,0.0,1
202404212110,2024-04-21,21,芦屋,10,1800,一般,3,第3日,False,雨,,0,,,1,1,3,2,1-3,280,1-3-2,820,逃げ,1,4,1,0,5.722,6.78,6.36,0.0,0.0,6.81,1,0.0,0
202404212406,2024-04-21,24,大村,6,1800,一般,2,第2日,False,曇り,,1,,,1,1,6,3,1-6,310,1-6-3,650,逃げ,1,1,3,1,4.412,6.51,5.92,5.42,34.52,6.92,1,0.0,0
202404220205,2024-04-22,02,戸田,5,1800,一般,4,第4日,False,曇り,,3,,,3,4,2,1,4-2,3400,4-2-1,9840,まくり,1,1,4,0,5.38,6.69,5.66,0.0,37.43,6.74,1,0.0,0
202404220512,2024-04-22,05,多摩川,12,1800,一般,3,第3日,False,曇り,,1,,,2,1,4,6,1-4,200,1-4-6,1160,逃げ,1,3,2,0,5.6,7.0,7.0,6.0,0.0,6.73,3,0.07,0
202404221204,2024-04-22,12,住之江,4,1800,一般,4,第4日,False,曇り,,0,,,1,1,2,5,1-2,390,1-2-5,5070,逃げ,1,1,3,1,4.455,6.11,5.36,0.0,25.93,6.92,3,0.06,0
202404222106,2024-04-22,21,芦屋,6,1800,一般,4,第4日,False,曇り,,2,,,2,1,5,6,1-5,3140,1-5-6,14080,逃げ,1,2,3,0,5.658,6.44,5.43,4.51,0.0,6.84,1,0.0,1
202404230102,2024-04-23,01,桐生,2,1800,一般,1,第1日,False,曇り,,1,,,1,1,2,4,1-2,590,1-2-4,1640,逃げ,2,1,3,0,5.555,6.8,4.76,4.2,46.67,6.7,2,0.03,0
202404230106,2024-04-23,01,桐生,6,1800,一般,1,第1日,False,曇り,,2,,,1,1,3,2,1-3,650,1-3-2,1400,逃げ,1,0,4,1,4.273,6.54,6.54,7.38,44.78,6.68,1,0.0,0
202404230107,2024-04-23,01,桐生,7,1800,一般,1,第1日,False,曇り,,1,,,1,1,5,2,1-5,4290,1-5-2,10680,逃げ,1,1,2,2,4.55,7.36,4.97,5.02,30.65,6.68,2,0.07,1
202404230302,2024-04-23,03,江戸川,2,1800,一般,4,第4日,False,曇り,,4,,,5,2,4,3,2-4,890,2-4-3,1140,差し,0,0,6,0,4.01,5.41,2.99,3.13,35.4,6.62,2,0.07,0
202404230306,2024-04-23,03,江戸川,6,1800,一般,4,第4日,False,曇り,,3,,,5,1,2,4,1-2,340,1-2-4,480,逃げ,1,1,4,0,4.537,6.43,5.91,4.67,44.25,6.86,2,0.05,0
202404230312,2024-04-23,03,江戸川,12,1800,一般,4,第4日,False,曇り,,2,,,5,5,2,1,5-2,22060,5-2-1,85000,まくり差し,2,2,2,0,5.297,6.6,5.37,6.02,33.82,6.93,3,0.08,1
202404231006,2024-04-23,10,三国,6,1800,一般,2,第2日,False,曇り,,1,,,1,1,2,4,1-2,560,1-2-4,1160,抜き,1,1,3,1,4.57,6.19,5.25,5.56,26.83,6.73,2,0.04,0
202404231008,2024-04-23,10,三国,8,1800,一般,2,第2日,False,曇り,,2,,,2,3,1,4,3-1,2940,3-1-4,13060,まくり,1,1,3,1,4.837,6.61,4.63,3.18,26.42,6.78,2,0.04,1
202404231111,2024-04-23,11,びわこ,11,1800,一般,1,第1日,False,曇り,,4,,,4,2,1,5,2-1,620,2-1-5,1680,差し,1,3,2,0,6.057,6.89,6.4,6.43,0.0,6.79,2,0.12,0
202404231901,2024-04-23,19,下関,1,1800,一般,7,第7日,False,雨,,1,,,1,1,3,2,1-3,370,1-3-2,700,逃げ,0,1,4,1,4.322,5.32,3.81,4.86,44.44,6.82,1,0.0,0
202404240103,2024-04-24,01,桐生,3,1800,一般,2,第2日,False,曇り,,1,,,1,1,3,2,1-3,1310,1-3-2,5080,逃げ,1,1,3,1,4.497,6.54,4.01,3.83,36.07,6.67,2,0.02,0
202404241301,2024-04-24,13,尼崎,1,1800,一般,2,第2日,False,曇り,,4,,,0,1,2,3,1-2,1410,1-2-3,2460,逃げ,1,0,3,2,3.717,6.17,3.77,3.15,0.0,7.02,5,0.09,0
202404241611,2024-04-24,16,児島,11,1800,一般,2,第2日,False,曇り,,3,,,3,1,2,5,1-2,670,1-2-5,2220,逃げ,3,2,1,0,6.12,6.86,6.45,8.64,30.3,6.69,5,0.24,0
202404241612,2024-04-24,16,児島,12,1800,一般,2,第2日,False,曇り,,2,,,3,1,3,2,1-3,280,1-3-2,930,逃げ,3,2,1,0,5.735,6.27,6.24,7.69,22.09,6.64,6,0.05,0
202404242106,2024-04-24,21,芦屋,6,1800,一般,6,第6日,False,曇り,,2,,,2,5,1,6,5-1,19220,5-1-6,77170,まくり,0,3,2,1,4.778,6.22,4.2,5.09,0.0,6.82,2,0.02,1
202404250107,2024-04-25,01,桐生,7,1200,一般,3,第3日,False,晴,,8,,,7,2,3,5,2-3,3800,2-3-5,12000,まくり,1,1,3,1,4.987,7.14,6.25,5.69,38.1,6.93,1,0.0,1
202404250110,2024-04-25,01,桐生,10,1200,一般,3,第3日,False,晴,,5,,,6,5,6,2,5-6,2100,5-6-2,6640,まくり,0,2,4,0,5.167,6.66,5.61,0.0,25.35,6.91,5,0.02,0
202404250401,2024-04-25,04,平和島,1,1800,一般,1,第1日,False,晴,,2,,,3,2,1,5,2-1,1830,2-1-5,3680,差し,1,1,3,1,4.472,6.16,5.22,3.38,35.91,6.86,4,0.08,0
202404250403,2024-04-25,04,平和島,3,1800,一般,1,第1日,False,晴,,1,,,3,4,2,6,4-2,1080,4-2-6,3920,まくり,1,1,3,1,4.407,6.67,4.11,3.7,37.3,6.83,2,0.03,0
202404250404,2024-04-25,04,平和島,4,1800,一般,1,第1日,False,晴,,3,,,3,6,1,4,6-1,2630,6-1-4,18690,抜き,1,1,4,0,5.185,6.85,4.0,4.16,34.09,6.85,2,0.1,1
202404250703,2024-04-25,07,蒲郡,3,1800,一般,1,第1日,False,晴,,2,,,1,2,3,4,2-3,870,2-3-4,3040,まくり,1,1,3,1,4.915,7.41,5.14,5.18,42.13,6.62,2,0.08,0
202404251003,2024-04-25,10,三国,3,1800,一般,4,第4日,False,晴,,2,,,2,3,1,6,3-1,910,3-1-6,2750,まくり差し,1,1,2,2,4.173,6.2,6.2,4.36,30.95,6.69,4,0.13,0
202404251405,2024-04-25,14,鳴門,5,1800,一般,1,第1日,False,晴,,1,,,1,2,1,3,2-1,1930,2-1-3,2290,差し,1,1,4,0,4.778,6.62,4.29,3.43,43.75,6.89,3,0.01,0
202404252304,2024-04-25,23,唐津,4,1800,一般,1,第1日,False,晴,,3,,,3,5,1,2,5-1,3640,5-1-2,13020,まくり差し,1,2,3,0,5.208,6.03,4.37,6.14,26.38,6.61,3,0.03,1
202404252407,2024-04-25,24,大村,7,1800,一般,6,第6日,False,晴,,2,,,1,2,3,4,2-3,1900,2-3-4,4220,まくり,1,1,3,1,4.805,6.55,4.32,3.26,36.27,6.87,3,0.05,0
202404260702,2024-04-26,07,蒲郡,2,1800,一般,2,第2日,False,曇り,,2,,,1,2,5,1,2-5,900,2-5-1,1980,差し,1,1,3,1,4.695,6.75,4.77,5.72,33.96,6.7,2,0.0,0
202404260703,2024-04-26,07,蒲郡,3,1800,一般,2,第2日,False,曇り,,2,,,1,4,1,6,4-1,490,4-1-6,1400,まくり差し,1,1,4,0,5.08,6.47,5.6,5.11,28.88,6.64,6,0.09,0
202404261002,2024-04-26,10,三国,2,1800,一般,5,第5日,False,晴,,2,,,2,1,2,5,1-2,140,1-2-5,510,逃げ,1,1,2,2,4.298,6.74,6.74,5.67,19.15,6.63,1,0.0,0
202404261104,2024-04-26,11,びわこ,4,1800,一般,4,第4日,False,晴,,1,,,1,5,4,2,5-4,1580,5-4-2,7420,抜き,2,1,3,0,5.602,6.57,5.15,3.44,0.0,6.64,2,0.09,0
202404261407,2024-04-26,14,鳴門,7,1800,一般,2,第2日,False,曇り,,2,,,2,2,1,4,2-1,790,2-1-4,2660,差し,0,2,4,0,4.698,5.78,3.88,2.5,21.43,6.85,1,0.0,0
202404261908,2024-04-26,19,下関,8,1800,G1,2,第2日,False,雨,,1,,,1,1,3,4,1-3,940,1-3-4,1640,抜き,2,0,3,1,5.002,7.13,7.13,6.44,28.57,6.79,6,0.01,0
202404270403,2024-04-27,04,平和島,3,1800,一般,3,第3日,False,曇り,,1,,,3,3,2,6,3-2,410,3-2-6,630,差し,1,1,3,1,4.573,6.67,4.2,4.11,37.84,6.76,1,0.0,0
202404270508,2024-04-27,05,多摩川,8,1800,一般,1,第1日,False,曇り,,2,,,2,1,4,6,1-4,520,1-4-6,900,抜き,1,1,4,0,5.142,6.68,6.61,5.82,33.33,6.73,1,0.0,0
202404270511,2024-04-27,05,多摩川,11,1800,一般,1,第1日,False,曇り,,2,,,2,5,1,2,5-1,2860,5-1-2,17110,差し,1,2,3,0,5.495,6.33,6.33,6.29,60.0,6.8,1,0.0,1
202404270801,2024-04-27,08,常滑,1,1800,一般,1,第1日,False,曇り,,2,,,1,5,4,6,5-4,4800,5-4-6,12260,まくり差し,0,1,5,0,4.353,5.42,5.42,4.07,37.5,6.71,4,0.09,1
202404271110,2024-04-27,11,びわこ,10,1800,一般,5,第5日,False,曇り,,0,,,1,2,4,3,2-4,820,2-4-3,1700,抜き,2,3,1,0,6.383,7.25,6.33,6.32,0.0,6.61,2,,0
202404271303,2024-04-27,13,尼崎,3,1800,一般,5,第5日,False,曇り,,2,,,0,2,5,1,2-5,6380,2-5-1,17000,まくり,0,3,2,1,5.09,6.01,5.48,4.83,0.0,6.95,1,0.0,1
202404271401,2024-04-27,14,鳴門,1,1800,一般,3,第3日,False,雨,,0,,,1,4,3,2,4-3,1310,4-3-2,4630,まくり,0,2,4,0,5.157,6.26,4.94,5.61,23.81,6.79,2,0.11,0
202404272008,2024-04-27,20,若松,8,1800,一般,3,第3日,False,晴,,5,,,5,1,3,5,1-3,350,1-3-5,1250,逃げ,1,2,3,0,5.65,7.42,7.42,8.23,36.56,6.89,2,0.05,0
202404272009,2024-04-27,20,若松,9,1800,一般,3,第3日,False,晴,,5,,,5,2,6,3,2-6,1710,2-6-3,8090,まくり,1,2,3,0,5.547,7.41,6.01,4.95,33.33,6.9,4,0.09,0
202404272212,2024-04-27,22,福岡,12,1800,一般,3,第3日,False,晴,,2,,,2,1,5,4,1-5,1080,1-5-4,6470,逃げ,3,1,2,0,6.432,7.9,7.9,7.08,34.78,6.83,1,0.0,0
202404280408,2024-04-28,04,平和島,8,1800,一般,4,第4日,False,晴,,2,,,3,6,3,1,6-3,3160,6-3-1,6840,まくり差し,1,1,4,0,5.032,6.94,5.63,0.0,27.27,6.68,1,0.0,0
202404280703,2024-04-28,07,蒲郡,3,1800,一般,4,第4日,False,曇り,,2,,,1,6,2,4,6-2,1940,6-2-4,8760,まくり差し,1,1,4,0,4.692,5.99,4.46,4.23,35.87,6.63,1,0.0,0
202404280804,2024-04-28,08,常滑,4,1800,一般,2,第2日,False,晴,,2,,,1,1,5,3,1-5,3660,1-5-3,9330,逃げ,1,1,4,0,4.967,6.28,5.12,4.81,32.56,6.75,2,0.07,0
202404280809,2024-04-28,08,常滑,9,1800,一般,2,第2日,False,晴,,2,,,1,3,4,6,3-4,2250,3-4-6,6420,まくり,1,1,4,0,4.82,6.65,6.65,7.14,30.43,6.69,6,0.07,0
202404281207,2024-04-28,12,住之江,7,1800,一般,2,第2日,False,晴,,2,,,1,1,2,4,1-2,580,1-2-4,2050,逃げ,1,1,4,0,5.498,6.65,6.16,5.76,18.18,6.92,4,0.06,0
202404281301,2024-04-28,13,尼崎,1,1800,一般,6,第6日,False,晴,,3,,,0,2,3,1,2-3,920,2-3-1,2010,抜き,0,1,4,1,4.615,5.93,4.39,4.89,0.0,6.91,2,0.0,0
202404281312,2024-04-28,13,尼崎,12,1800,一般,6,第6日,False,晴,,2,,,0,2,3,5,2-3,4530,2-3-5,17350,差し,4,2,0,0,6.268,6.93,5.65,4.41,0.0,6.83,2,0.04,1
202404281404,2024-04-28,14,鳴門,4,1800,一般,4,第4日,False,晴,,2,,,2,1,3,2,1-3,230,1-3-2,940,逃げ,1,0,5,0,4.68,6.53,4.25,5.03,43.75,6.96,1,0.0,0
202404282002,2024-04-28,20,若松,2,1800,一般,4,第4日,False,晴,,4,,,4,1,2,3,1-2,720,1-2-3,3260,逃げ,0,2,4,0,5.302,6.35,6.0,4.15,32.63,6.94,4,0.02,0
202404282103,2024-04-28,21,芦屋,3,1800,一般,1,第1日,False,晴,,2,,,2,1,5,3,1-5,330,1-5-3,540,逃げ,2,1,3,0,5.203,7.28,7.28,7.45,22.22,6.79,1,0.0,0
202404282105,2024-04-28,21,芦屋,5,1800,一般,1,第1日,False,晴,,2,,,2,1,6,2,1-6,240,1-6-2,870,逃げ,2,1,2,1,5.592,6.6,6.56,6.92,45.0,6.79,3,0.07,0
202404282207,2024-04-28,22,福岡,7,1800,一般,4,第4日,False,曇り,,1,,,2,3,6,2,3-6,2730,3-6-2,11620,まくり,1,2,3,0,5.698,6.75,4.81,5.32,44.68,6.85,1,0.0,1
202404282407,2024-04-28,24,大村,7,1800,一般,2,第2日,False,曇り,,2,,,1,3,4,5,3-4,670,3-4-5,1090,まくり,1,2,1,2,4.952,6.87,4.3,4.56,32.86,6.92,5,0.05,0
202404290606,2024-04-29,06,浜名湖,6,1800,一般,5,第5日,False,曇り,,3,,,1,6,1,3,6-1,3980,6-1-3,9700,まくり差し,2,3,1,0,5.877,7.7,5.58,3.75,0.0,6.66,1,0.0,0
202404290807,2024-04-29,08,常滑,7,1800,一般,3,第3日,False,雨,,3,,,1,1,3,4,1-3,470,1-3-4,1120,逃げ,1,1,4,0,4.91,6.65,4.99,4.17,37.08,6.75,4,0.05,0
202404291208,2024-04-29,12,住之江,8,1800,一般,3,第3日,False,雨,,0,,,1,4,1,6,4-1,1680,4-1-6,10890,まくり差し,0,4,2,0,5.757,6.49,4.14,5.0,21.43,6.93,4,0.07,1
202404291501,2024-04-29,15,丸亀,1,1800,一般,1,第1日,False,雨,,3,,,3,6,5,4,6-5,9360,6-5-4,60460,抜き,0,0,5,1,3.77,5.12,4.59,3.9,19.66,6.9,6,0.0,1
202404291512,2024-04-29,15,丸亀,12,1800,一般,1,第1日,False,雨,,1,,,1,3,1,5,3-1,1520,3-1-5,4620,まくり差し,6,0,0,0,6.925,7.58,6.75,6.55,33.09,6.8,6,0.02,0
202404292209,2024-04-29,22,福岡,9,1800,一般,5,第5日,False,曇り,,2,,,2,4,5,6,4-5,1490,4-5-6,4120,まくり,2,1,3,0,5.273,6.56,6.56,6.82,33.93,6.89,4,0.06,0
202404300502,2024-04-30,05,多摩川,2,1800,一般,4,第4日,False,曇り,,1,,,2,1,2,3,1-2,1070,1-2-3,1720,逃げ,1,1,3,1,4.948,6.39,4.54,3.76,42.86,6.8,1,0.0,0
202404301202,2024-04-30,12,住之江,2,1800,一般,4,第4日,False,晴,,2,,,1,2,5,3,2-5,2460,2-5-3,5900,まくり,0,2,3,1,4.645,5.84,4.45,4.64,38.89,6.94,1,0.0,0
202404301410,2024-04-30,14,鳴門,10,1800,一般,6,第6日,False,曇り,,1,,,1,1,3,4,1-3,340,1-3-4,970,逃げ,0,1,5,0,4.967,6.26,6.26,5.89,12.5,6.93,3,0.1,0
202404301411,2024-04-30,14,鳴門,11,1800,一般,6,第6日,False,晴,,1,,,1,1,4,3,1-4,520,1-4-3,1210,逃げ,0,2,4,0,4.737,5.78,5.78,6.25,7.14,6.9,1,0.0,0
202404301412,2024-04-30,14,鳴門,12,1800,一般,6,第6日,False,晴,,2,,,2,1,2,4,1-2,250,1-2-4,710,逃げ,5,0,1,0,5.997,6.62,6.53,6.02,11.11,6.83,4,0.03,0
